72.7667950684,661.789383382,0
73.6632640481,662.248445695,0
74.1310335907,662.239266819,0
73.4628634895,662.385349423,0
73.3219118217,661.930798112,0
73.4067984671,662.541659458,0
73.5661909013,661.666973247,0
73.183303556,661.337836166,0
73.7919294292,661.683964636,0
74.1329352222,661.28262154,0
73.9048026215,662.229998174,0
73.592572241,662.223770804,0
73.3301142252,662.202305123,0
73.3165261874,661.198608994,0
73.6000884335,661.078322229,0
74.0035889505,662.304005953,0
73.8237830022,661.358372359,0
73.0757405313,661.743489701,0
73.4747500889,662.051647846,0
73.5479844769,662.047989447,0
73.9534985981,661.392266476,0
73.0434517925,661.734026213,0
73.7929921414,661.249412033,0
73.6708137783,661.376161585,0
73.5007349159,662.10094609,0
73.4894896561,661.807527969,0
73.363704798,662.594234966,0
72.7653068861,661.954058803,0
72.8243272875,661.52431616,0
73.3621468583,661.367248674,0
73.127964995,662.602389746,0
73.5899872984,661.795529394,0
73.5905928307,662.851052355,0
73.5087499061,662.048363764,0
73.0686241932,661.847160618,0
73.1251101216,661.054659956,0
74.127976947,661.908653283,0
74.6096067221,661.862242434,0
73.7242782243,661.447356728,0
73.7994952242,662.090769873,0
74.304201426,662.264964024,0
74.52972462,662.484568952,0
72.91720947,662.705435469,0
73.8051904136,662.36640314,0
73.6318887295,661.189017013,0
73.264152693,662.641369294,0
73.4693707491,661.593132041,0
73.9819942685,661.462027567,0
74.0689492206,661.801356947,0
74.0435936542,662.079838542,0
73.4317103561,661.66955835,0
73.0338256963,661.787627811,0
72.7878497867,662.009588716,0
73.6246915791,661.609917529,0
73.3250007185,662.018243766,0
73.2204375747,662.020980015,0
74.3696092144,661.948018354,0
73.841447086,662.638407487,0
73.7768576188,661.281910941,0
74.0670839882,662.5032221,0
73.7705664408,661.580829325,0
73.8315722974,661.162453796,0
73.4661065078,661.863204487,0
74.5965897435,662.313518435,0
74.2993877605,661.545077021,0
74.1291813418,662.193931074,0
73.662496299,661.784713742,0
73.8096356658,661.031719344,0
73.7541057174,661.123968598,0
73.9508213812,662.02934881,0
72.8346298175,661.943718595,0
73.1122860015,660.845642475,0
73.566035418,661.513353503,0
74.3780628265,660.883482733,0
72.623220917,662.235328179,0
73.0491906762,661.692081681,0
73.9511375649,662.167737103,0
73.3191040764,662.341438708,0
72.3091023944,662.544280162,0
73.6747404422,661.677916542,0
73.1101947911,661.906066213,0
74.2503474267,662.68185854,0
73.5043418621,661.359283998,0
73.2339141565,661.805749227,0
73.5972624807,662.331465751,0
72.7739751333,662.509316663,0
73.615581928,662.364006303,0
73.6504346596,662.333409918,0
74.0729569947,662.75580339,0
72.5620210939,661.979559507,0
74.0989179617,662.348521671,0
73.361306167,661.566893877,0
73.1910964021,661.648076647,0
74.5614551628,662.659573105,0
74.0482568064,662.41161755,0
72.9516551599,661.655799866,0
73.5336501021,661.635087183,0
73.4634652253,662.551995861,0
73.0420077597,662.512234277,0
74.3662539703,661.896233336,0
73.6724764224,661.839357635,0
73.6974249188,661.495011335,0
73.6316405213,662.02781561,0
73.03639235,661.703862779,0
73.8604697551,661.607806394,0
74.1889335857,662.288901268,0
72.6298710905,661.480030574,0
72.8307636211,661.801124426,0
74.8384234482,661.203898684,0
73.3879015706,662.186570241,0
73.5302634918,661.283098345,0
73.9340088843,662.363995054,0
73.9883859523,662.355722916,0
73.444440703,662.218096885,0
74.734410195,661.955158245,0
73.7505972121,662.028590761,0
73.406960941,661.167998499,0
73.0298818356,661.33350951,0
