886.525286451,823.27455373
886.45219322,823.278908882
886.544581005,823.06748955
886.389277389,823.256704709
886.568582033,823.193198618
886.54679318,823.376917647
886.431375049,823.151443056
886.38892078,823.197314848
886.492185676,822.982930246
886.412807395,823.366473222
886.436407684,823.170757427
886.444647336,823.242410688
886.377195617,823.161302779
886.407928238,823.204091257
886.361508307,823.117963402
886.51573614,823.171512472
886.890664487,823.221669828
886.301729445,823.200678548
886.396908234,823.138096993
886.479405,823.191216802
886.59588419,823.073523448
886.418428564,823.314178562
886.594056684,823.1927322
886.518624784,823.255775257
886.612793786,823.134179547
886.509524354,823.2335554
886.643075644,823.076841251
886.587940295,823.173090812
886.417600551,823.084521621
886.571616226,823.367632435
886.550157512,823.208457969
886.431758193,823.159151044
886.568915079,823.124170917
886.460734532,823.20927356
886.231714761,823.32063189
886.69625715,823.282351562
886.342959305,823.215718805
886.579411861,823.299414899
886.415844113,823.26407305
886.573455136,822.994626116
886.535343342,823.11855033
886.495238949,823.171763383
886.567856517,823.130972845
886.403888293,823.360155782
886.507694417,823.16747072
886.454658735,823.188231632
886.552126466,823.342735569
886.474623337,823.11781297
886.597510866,823.215258255
886.501568701,822.969146577
886.490147663,823.166177547
886.559663325,823.266864505
886.663148814,823.217810015
886.440814754,823.182986769
886.344000065,823.181675379
886.287878789,823.102431035
886.671018661,823.181193166
886.566685909,823.220522667
886.580775458,823.150769525
886.479867406,823.406267133
886.41359979,823.122273303
886.552971542,823.11737061
886.658391928,823.242077248
886.611957719,823.277031727
886.569632913,823.052736566
886.483831783,823.049568244
886.747119658,823.097825431
886.446361431,823.195694844
886.38821139,823.156830356
886.487350765,823.10307306
886.574546264,823.070160375
886.674163631,822.946449768
886.554704271,823.202105226
886.57595313,823.05466919
886.357981214,822.961369959
886.456865954,822.990304067
886.303237532,823.234913179
886.532352792,823.258237333
886.485240375,823.229019158
886.495601456,823.327776443
886.581497449,823.033711356
886.48201166,823.164142178
886.610258654,823.073792542
886.598347081,823.42513774
886.461447297,823.183476584
886.47364117,823.124750801
886.424840654,823.125819486
886.652190066,823.355944021
886.47702786,823.186288859
886.637419471,823.207866187
886.565358655,823.20153268
886.662903979,823.105518109
886.510303801,823.016852557
886.515873964,823.065403936
886.537464775,823.232121747
886.617471005,823.063993902
886.549204073,823.024293768
886.411929863,823.34074424
886.439557738,823.175479562
886.596011103,823.200534872
886.589814064,823.075495268
886.466295449,823.207887412
886.492579286,823.024879507
886.343896129,823.161071203
886.638570762,823.125778339
886.513161264,823.066212575
886.623617091,823.110708772
886.653405631,823.207549842
886.47450729,823.186683292
886.435531288,823.208705956
886.752660018,823.194808454
886.499004837,823.229445006
886.60358739,823.154461832
886.44003699,823.177942334
886.340061696,823.161923467
886.57939207,823.111770842
886.576478436,823.034260508
886.502550849,823.41155058
886.493046652,823.079693927
886.435220952,822.982861448
886.646808473,823.369468897
886.509942314,823.271413813
886.60598656,823.244558866
886.551511452,823.166823328
886.515558283,823.380861341
886.524592315,823.105619082
886.54762126,823.192998493
886.795871169,823.268085776
886.504969735,823.093391738
886.576738871,823.00418137
886.521092437,823.100299545
886.496382407,823.269609478
886.630104408,823.269801776
886.389607914,823.225977029
886.446956768,823.207257344
886.340079351,823.263629665
886.622100602,823.243194103
886.657705839,823.300838076
886.583902704,823.075538423
886.420013079,823.037856341
886.495211867,823.297171213
886.550647696,823.255151381
886.553225693,823.30546679
886.303076668,823.078342424
886.522979623,823.115993353
886.541505435,823.175376218
886.550506469,822.97750647
886.622637006,823.022213749
886.504302272,823.259371619
886.579595207,823.048703446
886.621877607,823.203100212
886.444853804,823.194455827
886.517752447,823.151706759
886.584782059,823.136220532
886.431141579,823.243754204
886.481664426,823.141785596
886.628470668,823.369197148
886.380733658,823.167909562
886.398407988,823.04581443
886.348421777,823.128937971
886.614202861,823.136657164
886.493210787,823.127375969
886.540254798,823.225449948
886.239561315,823.055782232
886.539857349,823.055630892
886.437308067,822.918383211
886.53616071,823.140695329
886.438757346,823.140966736
886.67705823,823.203253351
886.647569073,823.281835403
886.491124503,823.132057567
886.566821365,823.305246379
886.635693023,823.199499861
886.355712725,823.27266262
886.401728254,823.3544342
886.499218701,823.348501341
886.436103468,823.283839882
886.478402248,823.065325436
886.479419523,823.192338807
886.264187957,823.232557513
886.260389081,823.025880613
886.505888351,823.201718677
886.559748905,823.12968691
886.57130108,823.196912236
886.431806021,823.134650298
886.385684016,823.197227359
886.621762068,823.154943871
886.610350157,823.146187433
886.416921682,823.057299751
886.480519397,823.067445939
886.457880088,823.374377831
886.212684308,823.201952802
886.452547466,823.14998107
886.482844869,823.12115587
886.32017608,823.241654134
886.540017153,823.099276528
886.667415809,822.969460788
886.553543363,823.309883165
886.530992672,823.179714111
886.534442051,823.121573768
886.584248054,823.262429944
886.381985973,823.328367055
886.379381268,823.16865349
886.293720339,822.999588758
886.348373112,823.43346511
886.296556968,823.118617522
886.449649175,823.291007885
886.711804883,823.062261024
886.572358709,823.237786207
886.260618438,823.198351078
886.551069537,823.076369786
886.459473295,823.313032282
886.320236925,823.247028967
886.380593537,823.038373567
886.410879549,823.256147945
886.332785002,823.130407338
886.570661424,823.257668462
886.59256668,823.049222377
886.462713087,823.456440664
886.629327376,823.084818245
886.552429631,823.095334853
886.497449593,823.314186974
886.360170775,823.176415746
886.391907661,823.260681123
886.540848027,823.129948405
886.635237014,823.200765026
886.358830169,823.162984999
886.460363919,823.016731673
886.460847243,823.174770187
886.597196585,823.182252573
886.585300293,823.334885855
886.563071168,823.19954143
886.636041941,823.088817029
886.503765947,823.359566479
886.531604166,822.895886986
886.331073315,823.31407497
886.664537034,823.267078676
886.418236875,823.117330104
886.475914302,823.160702593
886.46436127,823.277101452
886.272874053,823.268879936
886.54911086,823.211945825
886.401742804,823.226720776
886.43267763,823.286051603
886.397180549,823.147729869
886.566794237,823.124929531
886.535943785,823.294519402
886.413009643,822.924380661
886.521932652,823.193394825
886.541962163,823.301245789
886.447404993,823.259581178
886.577520199,823.33764985
886.439098401,823.219888224
886.573055545,823.228579102
886.575501371,823.167394473
886.482958405,823.345608281
886.431478025,823.122619641
886.482825017,823.181187705
886.56575982,823.068488698
886.465587607,823.085765497
886.471379382,823.321484312
886.576360534,823.21808003
886.449599963,823.222146736
886.503659986,823.281119091
886.384442018,823.2154634
886.62204374,823.167250217
886.448295649,823.132714323
886.366142787,823.118231903
886.412198076,823.284427361
886.620406216,823.342529255
886.665394064,823.218817013
886.576437691,823.1890141
886.634144722,823.234455943
886.508105148,823.238250459
886.434114019,823.236455449
886.269070243,823.343109697
886.554839412,822.996086667
886.579155978,823.224915721
886.357221358,823.01802827
886.566679545,823.062724526
886.591461097,823.031620266
886.366607567,823.04410524
886.522286761,823.233801295
886.541951792,823.059377389
886.515577705,823.317995243
886.589987018,823.206930725
886.535039778,822.938800321
886.646023057,823.100526453
886.540766134,822.97320163
886.457627533,823.040649029
886.354564112,823.171224232
886.590426087,822.982827655
886.578456388,823.123408249
886.499440438,823.283261021
886.478126456,823.2687452
886.413488139,822.999035569
886.484661281,822.95712712
886.393248634,823.295391666
886.599480303,823.001753953
886.431580988,823.125557211
886.582638857,823.10871593
886.57779095,823.270241769
886.342075832,823.352792564
886.623277543,823.171192795
886.353864164,823.310202731
886.621561036,823.175079754
886.651258976,823.20891813
886.379787453,823.15090418
886.343934657,823.378679564
886.501610292,823.18502913
886.493917488,823.121274045
886.654194294,823.105527959
886.54396431,823.19251829
886.404344534,823.124260168
886.379258559,823.152336661
886.547192284,823.182706671
886.464441827,823.223172619
886.627906066,823.356290673
886.643175841,823.07452528
886.570997601,823.059660787
886.412619481,823.078882225
886.393543749,823.179919464
886.533175634,823.258894028
886.578501954,823.263897022
886.692399862,823.182174604
886.389929133,822.952576795
886.588078653,823.03812939
886.311994916,823.158622533
886.522149504,823.234212785
886.433047921,823.21767945
886.378920213,823.077047452
886.682263958,823.317016254
886.483561295,823.226790852
886.684507224,823.200347093
886.457860771,823.145985051
886.372551716,823.129762255
886.581504594,823.320304617
886.522306644,823.188654126
886.685688997,823.280428269
886.400450089,823.137989965
886.534780376,823.195041092
886.551328811,823.237845853
886.531197216,823.407273819
886.526629999,823.184244968
886.330676947,823.264633174
886.65746434,823.214289553
886.657561857,823.146449869
886.510114158,823.188439779
886.501502454,823.148211848
886.433845129,823.281370472
886.396342187,823.075750814
886.530923219,823.164677698
886.434374646,822.918876494
886.608577537,823.154570173
886.452797178,823.110573473
886.511816319,823.213820563
886.57932113,823.021167648
886.676306092,823.14907659
886.677782143,823.252255601
886.523606459,823.108410149
886.484340706,823.039607669
886.58183708,823.022893261
886.412419122,823.209725174
886.469977193,823.191880676
886.407591024,823.204795615
886.582505893,823.22799706
886.493604051,823.274297657
886.324900523,823.143852206
886.509542029,823.163589418
886.474461664,823.107004237
886.402703595,823.18080133
886.563746898,823.248505484
886.389148083,823.228092521
886.326049842,823.205605348
886.665788785,823.194685653
886.525578225,823.126769591
886.393139504,823.027600006
886.625777391,823.020936285
886.57024907,823.204182446
886.497006767,823.401170682
886.426809201,822.900797942
886.409312411,823.16235312
886.534009163,823.320310304
886.733416694,823.301305285
886.585165507,823.064249408
886.741908886,823.07899736
886.452190146,823.176296019
886.589325977,823.038653976
886.505321557,823.198664305
886.51263895,823.284921492
886.520445624,822.991224515
886.407293237,823.246241342
886.532313738,823.112540834
886.67015649,823.08106019
886.542118752,823.19085746
886.207637475,823.038166437
886.596394432,823.190367994
886.499937034,823.121335228
886.558917093,823.295396467
886.51656323,823.249025267
886.489157134,823.249349733
886.186571917,823.319392582
886.405861515,823.031333137
886.53016033,823.149509285
886.344631521,823.286223447
886.784282344,823.149290501
886.572056021,823.121162996
886.33531242,823.224415251
886.481761013,823.068515892
886.507764124,823.181971549
886.428516754,823.165918336
886.37257155,823.228009498
886.548467855,823.008866625
886.426404721,823.288439306
886.651869196,823.129003044
886.615870956,823.226873421
886.477168768,823.116052953
886.52566237,823.121044522
886.334926525,823.202467101
886.432652656,823.177079104
886.394298781,823.176869635
886.495797242,823.215173154
886.552412652,823.123877143
886.573367826,823.030337007
886.422979938,823.337560106
886.476959504,823.040109569
886.388560048,823.145344229
886.61551083,822.999114019
886.430863766,823.021909324
886.36836701,823.249757986
886.563384325,823.148843113
886.431108452,823.069642505
886.596969913,823.090937867
886.607695119,823.216067819
886.46253555,823.357712312
886.608097842,823.135358624
886.670458898,823.123474619
886.464891054,823.043557936
886.63169742,823.261455507
886.557881682,823.010430616
886.514054527,823.118669086
886.478935081,823.233229881
886.731080354,823.140061634
886.470848612,823.026101412
886.494910228,823.255479625
886.250018466,823.098076588
886.33328239,823.094533775
886.613782422,823.238203334
886.547401881,823.135126742
886.308353404,823.075672857
886.40870596,823.197208621
886.575810593,823.082433336
886.552824617,823.222510072
886.303168872,823.325888293
886.595763545,823.006910858
886.472052913,823.34145109
886.502808751,823.158581188
886.475986336,823.110970198
886.476760796,823.156869478
886.528113641,823.264198744
886.591046011,823.259061898
886.511466463,822.881632336
886.363109395,823.117200298
886.534147941,823.348772487
886.470059357,823.159987028
886.490150806,823.212009691
886.484836134,823.352444424
886.373863867,823.127904982
886.256127582,823.104172237
886.367573097,823.015576524
886.465398724,823.362583217
886.675034241,823.315463665
886.41470251,823.165426317
886.326630019,823.388629244
886.517402276,823.357435592
886.650846774,823.010998172
886.712952404,823.051818522
886.50047988,822.969303898
886.619474285,823.14242457
886.685777547,823.141745393
886.547430282,823.204056314
886.424318544,823.055883448
886.531599222,823.136393433
886.651562957,823.183753551
886.446148602,823.305493649
886.461078275,823.38065407
886.533269531,823.090512543
886.512941654,823.137073761
886.544900126,823.263731787
886.432488598,823.391942039
886.703400792,823.176082635
886.394100351,823.399168701
886.519122446,823.126688589
886.368150828,823.127040629
886.356995482,823.206148482
886.304149526,822.979537352
886.490015318,823.018007752
886.463616073,823.335573664
886.590616875,823.013912518
886.325200666,823.134214888
886.569625473,823.055151814
886.370509008,823.054847044
886.456643936,823.140857985
886.472022629,823.042137441
886.600267812,823.085991944
886.690558786,823.238380463
886.420194205,823.273631373
886.58474521,823.104046678
886.270465898,823.250382034
886.626810933,823.266592126
886.467615055,823.11921973
886.46372116,822.851306197
886.718435127,823.081568543
886.715156228,823.092008908
886.674929359,823.264300507
886.479824709,823.195163269
886.24947653,823.069969781
886.504553416,823.08330205
886.478004796,823.149658577
886.598026533,823.235563325
886.460183815,822.957065551
886.5438432,823.213735383
886.484225834,823.222773764
886.362274596,823.127401453
886.507020208,822.920961806
886.397864593,823.096685124
886.526627723,823.145019778
886.418925008,823.186900602
886.467623311,823.128502871
886.601720079,823.129505919
886.460256592,823.044018574
886.412924334,823.245256824
886.605246436,823.220555224
886.59046146,823.241629924
886.614501197,823.08318864
886.556172587,823.200361808
886.503250649,823.210534532
886.551302644,823.196443205
886.500788259,823.016749801
886.278206354,823.013776218
886.644855213,823.106044394
886.613272502,823.12850574
886.581636288,823.469163926
886.651214688,823.229095931
886.51909933,823.074056263
886.545260673,823.159800053
886.309418735,823.290757743
886.514393125,823.225648104
886.577773842,823.039273614
886.521320405,823.080045504
886.704001268,823.146699702
886.529938914,823.041563907
886.504956903,823.26993415
886.661113221,823.083759378
886.549206731,823.109862849
886.432917374,822.988323322
886.590613553,823.217537582
886.65501495,823.171915673
886.50552634,823.256006276
886.504711046,823.054568231
886.555086184,823.24159157
886.489093895,822.960661551
886.37242341,823.188369872
886.375615922,823.238323211
886.612337243,823.226897234
886.49458617,823.263522286
886.395277783,823.071919446
886.502435033,823.245231235
886.713993583,823.141740619
886.66304959,823.253592676
886.397724822,823.166140948
886.303719908,823.042326406
886.604480953,823.098226177
886.498282007,823.19472438
886.36313057,823.117223623
886.4643925,823.329123521
886.561866098,823.204846086
886.458889616,823.009236553
886.347535391,823.143897022
886.621740556,823.260702278
886.462655294,823.321906468
886.417976961,823.071521933
886.564752287,823.135638411
886.325497008,823.163283073
886.481069045,823.077018207
886.562167215,823.034868622
886.544171247,823.325638706
886.353372301,823.155459768
886.576402632,823.232298546
886.542552744,823.312060607
886.624851853,823.131363731
886.677266981,823.339255474
886.177368278,823.292963566
886.559854754,823.294207577
886.517002945,823.10984193
886.585837233,823.143060707
886.584404449,823.289630996
886.504839142,823.246017461
886.564581702,823.26017827
886.408613731,823.116611319
886.482666621,823.074917803
886.534894203,823.281023451
886.420795566,823.100068436
886.508790108,823.068583458
886.419053463,823.18265417
886.355489914,823.157309433
886.411289281,823.141078083
886.434414574,823.331952946
886.658857887,823.035702208
886.402449575,823.24960937
886.567843666,823.094503171
